scenario,cps,pid,impacted_pids,efficiency_json,linear_length_m,buffer_area_ha,portion_treated,wetland_area_ha,catchment_to_wetland_ratio,cost_usd,treated_TN,removed_TN,treated_TP,removed_TP
2,340,1042,,"{""TN"":0.4317564008729508,""TP"":0.48640807846921447}",,,,,,3000.066240282711,340.03857775609987,146.81383248993072,26.271550294357517,12.778694297085766
2,590,16,,"{""TN"":0.24386010355202814,""TP"":0.0782524733023251}",,,,,,733.9603401517924,935.9340007604596,228.23696234330967,39.32552847742906,3.0773198672798427
2,340,2082,,"{""TN"":0.4784248578160976,""TP"":0.08785962584319204}",,,,,,264.42012244755375,56.1457486868945,26.86152183250585,3.282049613855066,0.28835965107209904
2,340,427,,"{""TN"":0.48068344302476607,""TP"":0.24327366883540413}",,,,,,1430.6938209783784,1006.1521121107922,483.640661456056,40.31052362459573,9.806488974831638
2,590,2082,,"{""TN"":0.45056236207266726,""TP"":0.45979098258012324}",,,,,,601.971145387277,29.284226854388653,13.194370422985186,2.9936899627829674,1.3764716495282332
2,329,1713,,"{""TN"":0.4553406064633293,""TP"":0.08674895840011582}",,,,,,348.0182965158845,184.54897721899354,84.03264320908366,21.39639882473182,1.8561153115589475
2,340,1164,,"{""TN"":0.2694396885343228,""TP"":0.44318115377877393}",,,,,,1638.1078739137022,486.1775147865629,130.99551815648263,172.10359719671882,76.27307077511921
2,329,1485,,"{""TN"":0.32454149598556314,""TP"":0.08020663395386415}",,,,,,223.9704590916369,441.6062045510338,143.3195382614991,68.68119858613098,5.5086877545104596
2,329,1720,,"{""TN"":0.17220740870581333,""TP"":0.1501977925637516}",,,,,,38.5676987103843,75.35403928880818,12.976523841441706,1.0823225496451532,0.16256245779867345
2,329,1825,,"{""TN"":0.18358041185588503,""TP"":0.43606691084713506}",,,,,,956.4753766118721,1114.1145139800165,204.5296013310706,385.84137529242275,168.2526566007769
2,329,589,,"{""TN"":0.0896765955510973,""TP"":0.10821916035564295}",,,,,,345.8239496987207,446.7126787784103,40.05967222235875,20.91082557849956,2.262951986448524
2,340,338,,"{""TN"":0.4388361607901236,""TP"":0.3429892869689275}",,,,,,1097.437955532854,692.5541973532452,303.9178251055837,12.35155796013949,4.236452057703624
2,329,2365,,"{""TN"":0.2794264606886219,""TP"":0.163608703436532}",,,,,,492.9122275372544,334.4824870643558,93.4632575227207,29.271432339293447,4.7890610927619734
2,340,935,,"{""TN"":0.07818146455153564,""TP"":0.3626073957336644}",,,,,,707.4194840247059,447.6168840694995,34.99534355454841,28.398931319097755,10.297662527237236
2,590,1608,,"{""TN"":0.34466074210526765,""TP"":0.17403163844586222}",,,,,,1304.155580463524,519.1162964809288,178.91900798405504,46.771114528775804,8.139653693381925
